x_m,y_m,speed_kmh,time_s
-0.22034096934962535,2.07768511545922,239.06286875232766,0.0
-2.883525824667126,6.307881861168433,241.18446689723007,0.0752746184113904
-5.545427038284318,10.538870935068188,243.22547606161297,0.1498868809322868
-8.206098690332665,14.770618931315534,245.1905512735645,0.22387285864430578
-10.865594997463704,19.00309170187988,247.08394651160646,0.29726570200546987
-13.523973492753136,23.236254248309976,248.90956191142368,0.3700959842645032
-16.1812921552723,27.470070270093885,250.67098287680267,0.4423919489518265
-18.837611342914823,31.70450270400494,252.3715149051522,0.5141797704493652
-21.49299210777814,35.93951166862149,254.01421229573756,0.5854837239093302
-24.14749582552512,40.17506169621214,255.60190584226183,0.6563264519474353
-26.801187106612087,44.411112283610564,257.1372230484678,0.7267290313134118
-29.454125452974726,48.64762424259273,258.6226081598233,0.7967111278377557
-32.10637496144144,52.88456038150028,260.06034111306803,0.8662912010069331
-34.75799932415962,57.12187813142489,261.4525500634142,0.9354864892445088
-37.40906440629378,61.35954081195432,262.80122798372605,1.004313260118213
-40.05963091495636,65.59750583958872,264.1082407140775,1.0727867054397837
-42.709765046262355,69.83573594797465,265.3753417432935,1.1409212290013673
-45.35952794120928,74.07419152849073,266.60417843902417,1.2087303504761207
-48.008978530013486,78.3128343525473,267.7963018376836,1.276226833287392
